,sy_snum,sy_pnum,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
1004,1,1,136.759,1.493,-1.462,7.1691,0.0459,-0.0459,6.903,0.02,-0.018000000000000002,7.14665,0.000293,-0.000293
1005,2,1,145.798,2.562,-2.476,5.86,0.03,-0.03,5.707000000000002,0.018000000000000002,-0.018000000000000002,5.83871,0.0008369,-0.0008369
1006,1,1,14.5324,0.0259,-0.0259,11.394,0.045,-0.045,6.589,0.018000000000000002,-0.018000000000000002,10.2351,0.0013289999999999999,-0.0013289999999999999
1007,2,1,155.121,0.638,-0.634,7.88,0.03,-0.03,5.29,0.029,-0.029,7.56075,0.00020299999999999997,-0.00020299999999999997
1008,1,1,45.8846,0.0661,-0.066,8.65,0.03,-0.03,6.893,0.021,-0.021,8.45032,0.000505,-0.000505
1009,1,1,102.275,0.407,-0.404,7.34,0.03,-0.03,5.09,0.027000000000000003,-0.027000000000000003,7.07025,0.000177,-0.000177
1010,1,1,18.1186,0.0201,-0.0201,5.977069999999999,0.023,-0.023,4.559,0.038,-0.038,5.8236300000000005,0.001848,-0.001848
1011,1,1,34.0071,0.048,-0.0478,6.11,0.03,-0.03,5.02,0.016,-0.016,5.9974099999999995,0.0006596,-0.0006596
1012,2,1,31.4607,0.039,-0.0389,6.33432,0.023,-0.023,4.851,0.021,-0.021,6.17464,0.000538,-0.000538
1013,1,1,17.3181,0.0162,-0.0162,5.4,0.03,-0.03,4.138,0.036000000000000004,-0.036000000000000004,5.25587,0.0022802,-0.0022802
1014,2,3,31.964,0.0722,-0.07200000000000001,6.38,0.03,-0.03,5.149,0.02,-0.02,6.252759999999999,0.0004263,-0.0004263
1015,2,3,31.964,0.0722,-0.07200000000000001,6.38,0.03,-0.03,5.149,0.02,-0.02,6.252759999999999,0.0004263,-0.0004263
1016,2,3,31.964,0.0722,-0.07200000000000001,6.38,0.03,-0.03,5.149,0.02,-0.02,6.252759999999999,0.0004263,-0.0004263
1017,1,4,41.2441,0.1515,-0.1505,5.98,0.01,-0.01,5.24,0.018000000000000002,-0.018000000000000002,5.90914,0.0018783,-0.0018783
1018,1,4,41.2441,0.1515,-0.1505,5.98,0.01,-0.01,5.24,0.018000000000000002,-0.018000000000000002,5.90914,0.0018783,-0.0018783
1019,1,4,41.2441,0.1515,-0.1505,5.98,0.01,-0.01,5.24,0.018000000000000002,-0.018000000000000002,5.90914,0.0018783,-0.0018783
1020,1,4,41.2441,0.1515,-0.1505,5.98,0.01,-0.01,5.24,0.018000000000000002,-0.018000000000000002,5.90914,0.0018783,-0.0018783
1021,2,2,192.19807869999997,2.3303607000000004,-2.3303607000000004,16.183,0.334,-0.334,13.634,0.044,-0.044,16.4718,0.039434,-0.039434
1022,2,2,192.19807869999997,2.3303607000000004,-2.3303607000000004,16.183,0.334,-0.334,13.634,0.044,-0.044,16.4718,0.039434,-0.039434
1023,3,1,171.701,2.5225,-2.5225,10.5,0.03,-0.03,11.122,0.023,-0.023,10.6098,0.005828,-0.005828
1024,1,1,859.324,31.989,-31.989,10.909,0.016,-0.016,8.054,0.018000000000000002,-0.018000000000000002,10.5336,0.000302,-0.000302
1025,1,1,272.36,3.112,-3.044,12.429,0.069,-0.069,10.645,0.021,-0.021,12.2156,0.00023999999999999998,-0.00023999999999999998
1026,1,1,188.959,2.471,-2.41,10.651,0.012,-0.012,9.182,0.018000000000000002,-0.018000000000000002,10.4053,0.00040599999999999995,-0.00040599999999999995
1027,1,1,188.33,2.128,-2.082,12.892,0.114,-0.114,10.536,0.019,-0.019,12.6619,0.00047000000000000004,-0.00047000000000000004
1028,1,1,188.175,2.065,-2.022,13.083,0.103,-0.103,10.64,0.02,-0.02,12.8466,0.000602,-0.000602
1029,1,1,189.289,3.996,-3.837,15.989,0.206,-0.206,12.014,0.021,-0.021,15.3955,0.000606,-0.000606
1030,1,1,197.989,1.555,-1.53,11.752,0.032,-0.032,10.091,0.019,-0.019,11.7124,0.000308,-0.000308
1031,1,1,685.2,20.502,-19.364,13.012,0.103,-0.103,11.21,0.021,-0.021,12.7669,0.000338,-0.000338
1032,1,1,477.295,10.094,-9.692,12.339,0.092,-0.092,10.561,0.017,-0.017,12.1704,0.00020099999999999998,-0.00020099999999999998
1033,1,1,329.309,2.682,-2.641,13.409,0.103,-0.103,11.347,0.022,-0.022,13.1501,0.000279,-0.000279
1034,1,1,116.474,0.431,-0.4270000000000001,11.985,0.046,-0.046,9.607,0.024,-0.024,11.6627,0.00023999999999999998,-0.00023999999999999998
1035,1,2,200.394,2.763,-2.69,11.13,0.034,-0.034,9.377,0.021,-0.021,10.9294,0.000621,-0.000621
1036,1,2,200.394,2.763,-2.69,11.13,0.034,-0.034,9.377,0.021,-0.021,10.9294,0.000621,-0.000621
1037,1,1,635.722,13.43,-13.43,13.744000000000002,0.092,-0.092,11.949000000000002,0.021,-0.021,13.5039,0.000312,-0.000312
1038,1,1,475.758,8.252,-7.98,14.55,0.217,-0.217,12.304,0.029,-0.029,14.2751,0.000301,-0.000301
1039,1,1,413.591,4.312,-4.225,13.444,0.114,-0.114,11.724,0.018000000000000002,-0.018000000000000002,13.2,0.000252,-0.000252
1040,1,1,49.3855,0.1247,-0.124,10.8,0.03,-0.03,7.875,0.027000000000000003,-0.027000000000000003,10.3281,0.001047,-0.001047
1041,1,2,101.632,0.374,-0.3720000000000001,14.639,0.149,-0.149,10.589,0.025,-0.025,13.8012,0.00024300000000000002,-0.00024300000000000002
1042,1,2,101.632,0.374,-0.3720000000000001,14.639,0.149,-0.149,10.589,0.025,-0.025,13.8012,0.00024300000000000002,-0.00024300000000000002
1043,1,1,321.722,3.7605,-3.7605,14.0,0.08,-0.08,11.654000000000002,0.019,-0.019,13.7484,0.00020800000000000001,-0.00020800000000000001
1044,1,1,365.581,4.37,-4.27,14.818,0.172,-0.172,12.174,0.02,-0.02,14.5103,0.000285,-0.000285
1045,1,1,326.381,6.282,-6.053,12.38,0.103,-0.103,10.605,0.024,-0.024,12.0884,0.000331,-0.000331
1046,1,1,289.543874,2.3252792999999996,-2.3252792999999996,14.092,0.28600000000000003,-0.28600000000000003,11.388,0.026,-0.026,13.932913800000001,0.000557,-0.000557
1047,1,1,169.398,1.061,-1.048,13.229,0.08,-0.08,10.616,0.018000000000000002,-0.018000000000000002,12.9247,0.000557,-0.000557
1048,2,1,72.0444,0.2532,-0.2532,13.105,0.063,-0.063,9.275,0.018000000000000002,-0.018000000000000002,12.3708,0.000252,-0.000252
1049,1,1,161.555,0.652,-0.652,14.781,0.034,-0.034,11.055,0.022,-0.022,14.0916,0.000306,-0.000306
1050,1,1,140.385,1.32,-1.296,16.692,0.183,-0.183,11.975,0.018000000000000002,-0.018000000000000002,15.4618,0.00053,-0.00053
1051,1,1,124.156,0.83,-0.83,16.4,0.2,-0.2,11.802,0.023,-0.023,15.1508,0.000633,-0.000633
1052,1,1,102.953,0.777,-0.7659999999999999,12.759,0.069,-0.069,9.712,0.021,-0.021,12.4013,0.000397,-0.000397
1053,1,1,709.9989999999998,20.526,-19.423,15.041,0.057,-0.057,12.793,0.033,-0.033,14.7871,0.000534,-0.000534
1054,1,1,114.637,0.93,-0.915,12.58,0.08,-0.08,9.815,0.021,-0.021,12.2204,0.000672,-0.000672
1055,1,1,27.7957,0.0746,-0.0742,13.639,0.019,-0.019,8.852,0.021,-0.021,12.4624,0.0008619999999999999,-0.0008619999999999999
1056,1,1,342.394,4.436,-4.3260000000000005,12.882,0.046,-0.046,11.169,0.026,-0.026,12.739,0.000294,-0.000294
1057,1,1,118.011,0.519,-0.514,12.675999999999998,0.092,-0.092,9.858,0.023,-0.023,12.3253,0.00020299999999999997,-0.00020299999999999997
1058,1,1,152.509,1.079,-1.063,12.129,0.092,-0.092,10.051,0.026,-0.026,11.8999,0.000602,-0.000602
1059,1,1,609.818,17.942,-16.962,12.071,0.069,-0.069,9.54,0.023,-0.023,11.64,0.000572,-0.000572
1060,1,4,75.1703,0.2012,-0.2012,14.073,0.014,-0.014,10.279000000000002,0.018000000000000002,-0.018000000000000002,13.3245,0.00031099999999999997,-0.00031099999999999997
1061,1,4,75.1703,0.2012,-0.2012,14.073,0.014,-0.014,10.279000000000002,0.018000000000000002,-0.018000000000000002,13.3245,0.00031099999999999997,-0.00031099999999999997
1062,1,4,75.1703,0.2012,-0.2012,14.073,0.014,-0.014,10.279000000000002,0.018000000000000002,-0.018000000000000002,13.3245,0.00031099999999999997,-0.00031099999999999997
1063,1,4,75.1703,0.2012,-0.2012,14.073,0.014,-0.014,10.279000000000002,0.018000000000000002,-0.018000000000000002,13.3245,0.00031099999999999997,-0.00031099999999999997
1064,2,3,59.2474,0.1877,-0.1865,11.101,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535
1065,2,3,59.2474,0.1877,-0.1865,11.101,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535
1066,2,3,59.2474,0.1877,-0.1865,11.101,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535
1067,1,1,98.8765,0.6176,-0.6101,15.94,0.2,-0.2,10.882,0.023,-0.023,14.4345,0.000618,-0.000618
1068,1,5,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1069,1,5,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1070,1,5,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1071,1,5,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1072,1,5,202.585,2.028,-1.989,12.246,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1073,1,1,153.856,0.932,-0.921,11.652,0.02,-0.02,9.66,0.023,-0.023,11.4626,0.000529,-0.000529
1074,1,1,364.048,8.099,-8.099,15.78,1.133,-1.133,12.611,0.031,-0.031,15.5348,0.000609,-0.000609
1075,1,1,347.917,8.287,-7.917000000000002,12.727,0.092,-0.092,10.995,0.021,-0.021,12.4814,0.000166,-0.000166
1076,1,2,61.8736,0.1662,-0.1654,11.454,0.023,-0.023,8.401,0.023,-0.023,10.7217,0.000692,-0.000692
1077,1,2,61.8736,0.1662,-0.1654,11.454,0.023,-0.023,8.401,0.023,-0.023,10.7217,0.000692,-0.000692
1078,1,2,79.3002,0.478,-0.4723,16.7,0.2,-0.2,11.37,0.023,-0.023,14.9834,0.000523,-0.000523
1079,1,2,79.3002,0.478,-0.4723,16.7,0.2,-0.2,11.37,0.023,-0.023,14.9834,0.000523,-0.000523
1080,1,1,90.5494,0.2767,-0.275,14.044,0.038,-0.038,9.997,0.021,-0.021,13.1913,0.000537,-0.000537
1081,2,3,124.458,0.626,-0.619,13.627,0.103,-0.103,10.292,0.025,-0.025,13.0599,0.00078,-0.00078
1082,2,3,124.458,0.626,-0.619,13.627,0.103,-0.103,10.292,0.025,-0.025,13.0599,0.00078,-0.00078
1083,2,3,124.458,0.626,-0.619,13.627,0.103,-0.103,10.292,0.025,-0.025,13.0599,0.00078,-0.00078
1084,1,1,123.676,0.5429999999999999,-0.539,14.543,0.17600000000000002,-0.17600000000000002,10.561,0.021,-0.021,13.7795,0.000301,-0.000301
1085,1,1,493.992,9.0765,-9.0765,14.758,0.172,-0.172,12.495,0.026,-0.026,14.4237,0.00037400000000000004,-0.00037400000000000004
1086,1,1,102.483,0.802,-0.789,15.784,0.28600000000000003,-0.28600000000000003,11.249,0.023,-0.023,14.815,0.000543,-0.000543
1087,2,1,69.4798,0.1524,-0.1517,14.175,0.067,-0.067,10.117,0.021,-0.021,13.3119,0.000487,-0.000487
1088,1,1,108.449,0.414,-0.411,13.728,0.019,-0.019,10.096,0.021,-0.021,13.0383,0.000522,-0.000522
1089,1,1,143.125,0.915,-0.903,14.96,0.045,-0.045,11.207,0.023,-0.023,14.2706,0.00037200000000000004,-0.00037200000000000004
1090,1,2,129.356,0.445,-0.445,13.861,0.126,-0.126,10.368,0.019,-0.019,13.3173,0.000375,-0.000375
1091,1,2,129.356,0.445,-0.445,13.861,0.126,-0.126,10.368,0.019,-0.019,13.3173,0.000375,-0.000375
1092,1,3,72.7998,0.2864,-0.2841,12.773,0.114,-0.114,9.496,0.017,-0.017,12.2528,0.00022999999999999998,-0.00022999999999999998
1093,1,3,72.7998,0.2864,-0.2841,12.773,0.114,-0.114,9.496,0.017,-0.017,12.2528,0.00022999999999999998,-0.00022999999999999998
1094,1,3,72.7998,0.2864,-0.2841,12.773,0.114,-0.114,9.496,0.017,-0.017,12.2528,0.00022999999999999998,-0.00022999999999999998
1095,1,1,150.21,1.085,-1.069,13.4,0.114,-0.114,10.390999999999998,0.023,-0.023,12.9484,0.000586,-0.000586
1096,1,1,298.373,4.59,-4.455,12.942,0.069,-0.069,10.98,0.023,-0.023,12.6419,0.000177,-0.000177
1097,1,2,197.299,2.061,-2.02,11.774,0.024,-0.024,9.974,0.021,-0.021,11.6134,0.000546,-0.000546
1098,1,2,197.299,2.061,-2.02,11.774,0.024,-0.024,9.974,0.021,-0.021,11.6134,0.000546,-0.000546
1099,1,1,170.998,1.4240000000000002,-1.402,11.995,0.029,-0.029,9.978,0.021,-0.021,11.6397,0.000616,-0.000616
1100,1,3,334.967,4.1785,-4.1785,14.668,0.13699999999999998,-0.13699999999999998,12.087,0.023,-0.023,14.3234,0.000359,-0.000359
1101,1,3,334.967,4.1785,-4.1785,14.668,0.13699999999999998,-0.13699999999999998,12.087,0.023,-0.023,14.3234,0.000359,-0.000359
1102,1,1,315.363,4.512,-4.3889999999999985,12.838,0.16,-0.16,11.037,0.026,-0.026,12.542,0.00031099999999999997,-0.00031099999999999997
1103,1,1,916.319,46.341,-46.341,12.718,0.08,-0.08,10.261,0.024,-0.024,12.3574,0.000198,-0.000198
1104,1,1,124.433,0.617,-0.61,12.278,0.092,-0.092,9.898,0.024,-0.024,11.9662,0.000233,-0.000233
1105,1,1,208.529,4.248,-4.084,13.078,0.503,-0.503,10.627,0.024,-0.024,12.8062,0.00062,-0.00062
1106,1,1,375.67,7.712999999999999,-7.414,11.352,0.023,-0.023,9.775,0.019,-0.019,11.0942,0.000797,-0.000797
1107,1,3,134.591,1.2,-1.178,11.332,0.027000000000000003,-0.027000000000000003,9.536,0.016,-0.016,11.3272,0.001389,-0.001389
1108,1,3,134.591,1.2,-1.178,11.332,0.027000000000000003,-0.027000000000000003,9.536,0.016,-0.016,11.3272,0.001389,-0.001389
1109,1,3,134.591,1.2,-1.178,11.332,0.027000000000000003,-0.027000000000000003,9.536,0.016,-0.016,11.3272,0.001389,-0.001389
1110,1,2,476.882,9.692,-9.321,12.081,0.046,-0.046,10.637,0.022,-0.022,11.9456,0.000236,-0.000236
1111,1,1,80.8994,0.4731,-0.4677,8.24,0.03,-0.03,6.8870000000000005,0.034,-0.034,8.103581,0.000392,-0.000392
1112,1,2,243.935,4.239,-4.099,12.365,0.069,-0.069,10.549,0.024,-0.024,12.0976,0.000305,-0.000305
1113,1,1,235.867,4.698,-4.522,12.23,0.069,-0.069,10.371,0.021,-0.021,12.0063,0.000308,-0.000308
1114,1,1,125.106,0.6629999999999999,-0.657,13.411,0.103,-0.103,10.308,0.021,-0.021,13.0023,0.000817,-0.000817
1115,1,2,392.872,6.502000000000002,-6.297999999999999,12.668,0.114,-0.114,11.075,0.021,-0.021,12.4959,0.0002220000000000001,-0.0002220000000000001
1116,1,2,392.872,6.502000000000002,-6.297999999999999,12.668,0.114,-0.114,11.075,0.021,-0.021,12.4959,0.0002220000000000001,-0.0002220000000000001
1117,1,1,606.128,18.747,-17.673,12.745,0.092,-0.092,10.529000000000002,0.025,-0.025,12.4386,0.000215,-0.000215
1118,1,2,249.742,2.942,-2.8760000000000003,12.5,0.08,-0.08,10.661,0.019,-0.019,12.2809,0.00023500000000000002,-0.00023500000000000002
1119,1,2,249.742,2.942,-2.8760000000000003,12.5,0.08,-0.08,10.661,0.019,-0.019,12.2809,0.00023500000000000002,-0.00023500000000000002
1120,1,1,228.641,1.956,-1.923,12.523,0.046,-0.046,10.299,0.017,-0.017,12.1848,0.000148,-0.000148
1121,1,1,99.9293,0.3607,-0.3581,12.456,0.069,-0.069,9.496,0.017,-0.017,12.0082,0.00018600000000000002,-0.00018600000000000002
1122,1,1,247.266,2.805,-2.744,10.836,0.01,-0.01,9.195,0.022,-0.022,10.6251,0.000357,-0.000357
1123,1,1,247.302,3.676,-3.572,12.909,0.069,-0.069,10.726,0.02,-0.02,12.6504,0.000199,-0.000199
1124,1,1,492.167,12.88,-12.25,12.681,0.046,-0.046,10.593,0.02,-0.02,12.422,0.000193,-0.000193
1125,1,1,214.753,1.838,-1.808,12.382,0.046,-0.046,10.292,0.017,-0.017,12.1562,0.00056,-0.00056
1126,1,1,190.81,2.126,-2.08,12.939,0.103,-0.103,10.555,0.019,-0.019,12.691,0.00037999999999999997,-0.00037999999999999997
1127,1,2,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502
1128,1,2,38.0266,0.07955,-0.07955,13.477,0.042,-0.042,8.899,0.019,-0.019,12.4154,0.000502,-0.000502
1129,1,1,203.896,1.742,-1.712,12.557,0.046,-0.046,10.677,0.026,-0.026,12.4039,0.0002,-0.0002
1130,1,1,360.911,5.351,-5.2010000000000005,12.669,0.103,-0.103,11.026,0.021,-0.021,12.5618,0.00018899999999999999,-0.00018899999999999999
1131,1,1,154.83,1.256,-1.236,11.833,0.069,-0.069,9.913,0.023,-0.023,11.7202,0.000589,-0.000589
1132,1,3,329.041,4.293,-4.185,12.867,0.08,-0.08,11.021,0.02,-0.02,12.6702,0.000143,-0.000143
1133,1,3,329.041,4.293,-4.185,12.867,0.08,-0.08,11.021,0.02,-0.02,12.6702,0.000143,-0.000143
1134,1,3,329.041,4.293,-4.185,12.867,0.08,-0.08,11.021,0.02,-0.02,12.6702,0.000143,-0.000143
1135,1,1,75.5857,0.3346,-0.3318,10.345,0.009000000000000001,-0.009000000000000001,8.38,0.02,-0.02,10.13,0.000315,-0.000315
1136,1,1,268.357,3.298,-3.22,12.235,0.08,-0.08,10.68,0.019,-0.019,12.0636,0.00018899999999999999,-0.00018899999999999999
1137,1,1,330.7390000000001,5.444,-5.274,12.413,0.114,-0.114,10.774,0.021,-0.021,12.1713,0.000177,-0.000177
1138,1,4,330.916,5.727,-5.539,13.102,0.069,-0.069,11.196,0.021,-0.021,12.8673,0.00024700000000000004,-0.00024700000000000004
1139,1,4,330.916,5.727,-5.539,13.102,0.069,-0.069,11.196,0.021,-0.021,12.8673,0.00024700000000000004,-0.00024700000000000004
1140,1,4,330.916,5.727,-5.539,13.102,0.069,-0.069,11.196,0.021,-0.021,12.8673,0.00024700000000000004,-0.00024700000000000004
1141,1,4,330.916,5.727,-5.539,13.102,0.069,-0.069,11.196,0.021,-0.021,12.8673,0.00024700000000000004,-0.00024700000000000004
1142,1,2,446.821,8.707,-8.385,12.657,0.092,-0.092,11.149,0.022,-0.022,12.4903,0.000144,-0.000144
1143,1,2,446.821,8.707,-8.385,12.657,0.092,-0.092,11.149,0.022,-0.022,12.4903,0.000144,-0.000144
1144,1,2,242.113,1.94,-1.91,12.398,0.033,-0.033,10.589,0.021,-0.021,12.2538,0.00020800000000000001,-0.00020800000000000001
1145,1,2,242.113,1.94,-1.91,12.398,0.033,-0.033,10.589,0.021,-0.021,12.2538,0.00020800000000000001,-0.00020800000000000001
1146,1,3,289.827,5.68,-5.4689999999999985,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455
1147,1,3,289.827,5.68,-5.4689999999999985,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455
1148,1,3,289.827,5.68,-5.4689999999999985,13.024,0.092,-0.092,11.161,0.026,-0.026,12.8153,0.000455,-0.000455
1149,1,2,160.679,1.15,-1.135,11.138,0.013,-0.013,9.41,0.023,-0.023,10.9586,0.000532,-0.000532
1150,1,2,160.679,1.15,-1.135,11.138,0.013,-0.013,9.41,0.023,-0.023,10.9586,0.000532,-0.000532
1151,1,1,287.188,2.387,-2.3480000000000003,13.329,0.126,-0.126,11.077,0.023,-0.023,12.9948,0.000572,-0.000572
1152,1,1,221.753,1.818,-1.788,12.656,0.069,-0.069,10.657,0.025,-0.025,12.45,0.0008269999999999999,-0.0008269999999999999
1153,1,1,411.923,3.646,-3.583,13.341,0.103,-0.103,11.479,0.023,-0.023,13.0947,0.000286,-0.000286
1154,1,1,629.51,18.604,-17.584,12.998,0.08,-0.08,11.57,0.021,-0.021,12.8383,0.000366,-0.000366
1155,1,2,315.014,4.204,-4.096,12.524,0.046,-0.046,10.876,0.023,-0.023,12.3238,0.000254,-0.000254
1156,1,2,315.014,4.204,-4.096,12.524,0.046,-0.046,10.876,0.023,-0.023,12.3238,0.000254,-0.000254
1157,1,1,584.877,22.597,-21.003,12.241,0.069,-0.069,10.617,0.019,-0.019,11.9274,0.000365,-0.000365
1158,1,1,247.637,2.393,-2.349,12.199000000000002,0.034,-0.034,10.479,0.024,-0.024,11.9937,0.000273,-0.000273
1159,1,3,110.567,0.8740000000000001,-0.86,10.970999999999998,0.015,-0.015,9.228,0.021,-0.021,10.9955,0.0014210000000000002,-0.0014210000000000002
1160,1,3,110.567,0.8740000000000001,-0.86,10.970999999999998,0.015,-0.015,9.228,0.021,-0.021,10.9955,0.0014210000000000002,-0.0014210000000000002
1161,1,3,110.567,0.8740000000000001,-0.86,10.970999999999998,0.015,-0.015,9.228,0.021,-0.021,10.9955,0.0014210000000000002,-0.0014210000000000002
1162,1,2,107.518,0.602,-0.596,12.358,0.114,-0.114,9.625,0.019,-0.019,11.9053,0.00040300000000000004,-0.00040300000000000004
1163,1,2,107.518,0.602,-0.596,12.358,0.114,-0.114,9.625,0.019,-0.019,11.9053,0.00040300000000000004,-0.00040300000000000004
1164,1,1,184.131,1.875,-1.839,12.428,0.08,-0.08,10.375,0.021,-0.021,12.2315,0.000359,-0.000359
1165,1,2,197.932,1.675,-1.6469999999999998,12.168,0.057,-0.057,10.198,0.024,-0.024,11.9432,0.0007440000000000001,-0.0007440000000000001
1166,1,2,197.932,1.675,-1.6469999999999998,12.168,0.057,-0.057,10.198,0.024,-0.024,11.9432,0.0007440000000000001,-0.0007440000000000001
1167,1,1,300.397,2.651,-2.6060000000000003,13.354,0.103,-0.103,11.046,0.021,-0.021,13.0435,0.0006730000000000001,-0.0006730000000000001
1168,1,1,166.14700000000005,1.5719999999999998,-1.543,12.390999999999998,0.069,-0.069,10.206,0.023,-0.023,12.1219,0.000271,-0.000271
1169,1,1,577.235,17.823,-16.805,12.985,0.069,-0.069,11.478,0.021,-0.021,12.8893,0.000365,-0.000365
1170,1,1,405.301,9.162,-8.773,12.45,0.08,-0.08,10.879,0.021,-0.021,12.2509,0.000252,-0.000252
1171,1,1,244.443,3.114,-3.039,13.084,0.092,-0.092,10.918,0.021,-0.021,12.8274,0.00018999999999999998,-0.00018999999999999998
1172,1,1,363.064,5.626,-5.46,13.175,0.092,-0.092,11.383,0.02,-0.02,12.9687,0.00034700000000000003,-0.00034700000000000003
1173,1,1,256.887,3.221,-3.144,12.577,0.092,-0.092,10.746,0.019,-0.019,12.3135,0.000279,-0.000279
1174,1,1,76.4986,0.3054,-0.3031,11.061,0.039,-0.039,8.613,0.023,-0.023,10.7447,0.000298,-0.000298
1175,1,2,83.6448,0.2665,-0.2649,12.851,0.057,-0.057,9.417,0.02,-0.02,12.2785,0.000342,-0.000342
1176,1,2,83.6448,0.2665,-0.2649,12.851,0.057,-0.057,9.417,0.02,-0.02,12.2785,0.000342,-0.000342
1177,1,1,176.51,1.858,-1.819,11.535,0.043,-0.043,9.915,0.019,-0.019,11.5845,0.00039,-0.00039
1178,1,1,272.297,4.1789999999999985,-4.057,13.1547,0.0459,-0.0459,11.104,0.024,-0.024,12.9329,0.000491,-0.000491
1179,1,1,109.218,0.931,-0.916,12.977,0.103,-0.103,9.856,0.023,-0.023,12.55,0.00027400000000000005,-0.00027400000000000005
1180,1,1,389.702,6.94,-6.704,11.803,0.032,-0.032,10.656,0.021,-0.021,12.0409,0.000206,-0.000206
1181,1,1,300.64,4.186,-4.075,11.806,0.028,-0.028,10.223,0.023,-0.023,11.599,0.000412,-0.000412
1182,1,1,403.964,6.434,-6.24,12.99,0.069,-0.069,11.298,0.02,-0.02,12.8302,0.000343,-0.000343
1183,1,1,115.461,0.71,-0.701,12.403,0.103,-0.103,9.721,0.018000000000000002,-0.018000000000000002,12.0576,0.000207,-0.000207
1184,1,1,381.878,7.649,-7.36,12.264,0.092,-0.092,10.679,0.02,-0.02,12.0279,0.00025,-0.00025
1185,1,1,394.083,10.017,-9.541,12.92,0.114,-0.114,11.206,0.024,-0.024,12.7137,0.000266,-0.000266
1186,1,3,325.4,4.842,-4.705,12.09,0.034,-0.034,10.424,0.021,-0.021,11.911,0.000221,-0.000221
1187,1,3,325.4,4.842,-4.705,12.09,0.034,-0.034,10.424,0.021,-0.021,11.911,0.000221,-0.000221
1188,1,3,325.4,4.842,-4.705,12.09,0.034,-0.034,10.424,0.021,-0.021,11.911,0.000221,-0.000221
1189,2,1,243.836,2.7975,-2.7975,15.565,0.046,-0.046,11.924,0.026,-0.026,14.9537,0.0007769999999999999,-0.0007769999999999999
1190,1,1,233.514,2.757,-2.695,11.873,0.08,-0.08,10.161,0.021,-0.021,11.7214,0.000389,-0.000389
1191,1,1,318.81,6.763,-6.4929999999999986,12.571,0.069,-0.069,10.852,0.023,-0.023,12.4149,0.000271,-0.000271
1192,1,1,101.321,0.632,-0.625,9.543,0.004,-0.004,8.105,0.017,-0.017,9.36072,0.000292,-0.000292
1193,1,2,198.604,2.567,-2.503,11.443,0.057,-0.057,9.835,0.024,-0.024,11.2736,0.000792,-0.000792
1194,1,2,198.604,2.567,-2.503,11.443,0.057,-0.057,9.835,0.024,-0.024,11.2736,0.000792,-0.000792
1195,1,2,275.255,2.935,-2.874,12.7,0.08,-0.08,10.94,0.019,-0.019,12.5216,0.00015800000000000002,-0.00015800000000000002
1196,1,2,275.255,2.935,-2.874,12.7,0.08,-0.08,10.94,0.019,-0.019,12.5216,0.00015800000000000002,-0.00015800000000000002
1197,1,1,357.778,5.896,-5.711,11.836,0.022,-0.022,9.954001,0.023,-0.023,11.5203,0.000543,-0.000543
1198,1,1,211.265,3.379,-3.275,12.337,0.092,-0.092,10.223,0.023,-0.023,12.0917,0.000344,-0.000344
1199,1,1,187.234,2.056,-2.013,12.015,0.034,-0.034,10.005,0.021,-0.021,11.4954,0.00054,-0.00054
1200,1,1,129.46,4.091,-3.852,13.028,0.092,-0.092,10.324000000000002,0.024,-0.024,12.6527,0.000446,-0.000446
1201,1,2,102.564,1.093,-1.07,10.985,0.017,-0.017,9.05,0.023,-0.023,10.7861,0.001541,-0.001541
1202,1,2,102.564,1.093,-1.07,10.985,0.017,-0.017,9.05,0.023,-0.023,10.7861,0.001541,-0.001541
1203,1,1,540.773,14.321,-13.613,12.789,0.114,-0.114,11.257,0.025,-0.025,12.5751,0.000173,-0.000173
1204,1,1,321.215,4.198,-4.093,12.768,0.103,-0.103,10.859000000000002,0.023,-0.023,12.5593,0.00020299999999999997,-0.00020299999999999997
1205,1,1,130.72,0.768,-0.759,9.822,0.005,-0.005,8.434,0.017,-0.017,9.72626,0.000205,-0.000205
