sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
2,4,5.599308000000001,2.3e-05,-2.3e-05,0.0,0.06,0.0,1.02,0.04,-0.04,0.0,0.091,0.004,-0.004,0.0,1.04,0.0,0.00328,0.0,0.02,0.0,431.26,10.35,-10.14,0.0,1142.0,0.0,0,6004.0,102.0,-102.0,0.0,1.12,0.03,-0.03,0.0,0.86,0.04,-0.04,0.0,-0.441,0.014,-0.014,0.0,4.3,0.05,-0.05,0.0,295.2264739,50.5592348,330.575,2.344,-2.312,11.775,0.024,-0.024,10.535,0.021,-0.021,11.78,0.000175,-0.000175
2,4,10.349695,4.5e-05,-4.5e-05,0.0,0.09,0.0,1.23,0.04,-0.04,0.0,0.11,0.004,-0.004,0.0,5.3,0.0,0.017,0.0,0.08,0.0,189.97,4.56,-4.47,0.0,930.0,0.0,0,6004.0,102.0,-102.0,0.0,1.12,0.03,-0.03,0.0,0.86,0.04,-0.04,0.0,-0.441,0.014,-0.014,0.0,4.3,0.05,-0.05,0.0,295.2264739,50.5592348,330.575,2.344,-2.312,11.775,0.024,-0.024,10.535,0.021,-0.021,11.78,0.000175,-0.000175
2,4,15.677563000000001,9.6e-05,-9.6e-05,0.0,0.11900000000000001,0.0,1.22,0.1,-0.1,0.0,0.109,0.009000000000000001,-0.009000000000000001,0.0,1.98,0.0,0.00624,0.0,0.03,0.0,109.09,2.62,-2.57,0.0,810.0,0.0,0,6004.0,102.0,-102.0,0.0,1.12,0.03,-0.03,0.0,0.86,0.04,-0.04,0.0,-0.441,0.014,-0.014,0.0,4.3,0.05,-0.05,0.0,295.2264739,50.5592348,330.575,2.344,-2.312,11.775,0.024,-0.024,10.535,0.021,-0.021,11.78,0.000175,-0.000175
2,4,25.209715,0.00038700000000000003,-0.00038700000000000003,0.0,0.16399999999999998,0.0,0.91,0.04,-0.04,0.0,0.081,0.004,-0.004,0.0,0.693,0.0,0.00218,0.0,0.38,0.0,57.94,1.39,-1.36,0.0,691.0,0.0,0,6004.0,102.0,-102.0,0.0,1.12,0.03,-0.03,0.0,0.86,0.04,-0.04,0.0,-0.441,0.014,-0.014,0.0,4.3,0.05,-0.05,0.0,295.2264739,50.5592348,330.575,2.344,-2.312,11.775,0.024,-0.024,10.535,0.021,-0.021,11.78,0.000175,-0.000175
1,3,17.790036999999998,3.5e-05,-3.5e-05,0.0,0.131,0.0,2.82,0.42,-0.42,0.0,0.252,0.037000000000000005,-0.037000000000000005,0.0,8.35,0.0,0.0263,0.0,0.0,0.0,44.55,1.15,-1.11,0.0,655.0,0.0,0,5574.0,100.0,-100.0,0.0,0.94,0.14,-0.14,0.0,0.97,0.04,-0.03,0.0,0.114,0.012,-0.012,0.0,4.47,0.15,-0.15,0.0,290.6731326000001,38.6910045,495.358,4.2465,-4.2465,13.684000000000001,0.10300000000000001,-0.10300000000000001,12.027000000000001,0.02,-0.02,13.5662,0.000411,-0.000411
1,3,49.567415999999994,0.00022,-0.00022,0.0,0.259,0.0,2.47,0.37,-0.37,0.0,0.22,0.033,-0.033,0.0,6.66,0.0,0.021,0.0,0.0,0.0,11.35,0.29,-0.28,0.0,465.0,0.0,0,5574.0,100.0,-100.0,0.0,0.94,0.14,-0.14,0.0,0.97,0.04,-0.03,0.0,0.114,0.012,-0.012,0.0,4.47,0.15,-0.15,0.0,290.6731326000001,38.6910045,495.358,4.2465,-4.2465,13.684000000000001,0.10300000000000001,-0.10300000000000001,12.027000000000001,0.02,-0.02,13.5662,0.000411,-0.000411
1,3,1.31184443,1.33e-06,-1.33e-06,0.0,0.0229,0.0,1.53,0.09,-0.07,0.0,0.136,0.008,-0.006,0.0,2.96,0.0,0.0093,0.0,0.0,0.0,1444.52,37.15,-36.12,0.0,1562.0,0.0,0,5636.0,74.56,-63.58,0.0,0.93,0.05,-0.04,0.0,0.97,0.04,-0.03,0.0,0.04,0.099,-0.099,0.0,4.49,0.03,-0.05,0.0,290.6731326000001,38.6910045,495.358,4.2465,-4.2465,13.684000000000001,0.10300000000000001,-0.10300000000000001,12.027000000000001,0.02,-0.02,13.5662,0.000411,-0.000411
1,2,23.637604,5e-05,-5e-05,0.0,0.158,0.0,3.11,0.56,-0.56,0.0,0.277,0.05,-0.05,0.0,9.85,0.0,0.031,0.0,0.0,0.0,31.68,0.79,-0.77,0.0,595.0,0.0,1,5644.0,117.0,-117.0,0.0,0.97,0.17,-0.17,0.0,0.96,0.02,-0.02,0.0,-0.12,0.081,-0.08199999999999999,0.0,4.44,0.15,-0.15,0.0,295.5594278,40.236249,521.054,4.228,-4.228,13.796,0.069,-0.069,12.083,0.02,-0.02,13.5973,0.000228,-0.000228
1,2,67.093408,0.00018999999999999998,-0.00018999999999999998,0.0,0.316,0.0,3.25,0.58,-0.58,0.0,0.29,0.052000000000000005,-0.052000000000000005,0.0,10.6,0.0,0.0334,0.0,0.0,0.0,7.88,0.2,-0.19,0.0,420.0,0.0,1,5644.0,117.0,-117.0,0.0,0.97,0.17,-0.17,0.0,0.96,0.02,-0.02,0.0,-0.12,0.081,-0.08199999999999999,0.0,4.44,0.15,-0.15,0.0,295.5594278,40.236249,521.054,4.228,-4.228,13.796,0.069,-0.069,12.083,0.02,-0.02,13.5973,0.000228,-0.000228
2,6,3.69611525,1.15e-06,-8.7e-07,0.0,0.0463,0.0,1.868,0.066,-0.034,0.0,0.16699999999999998,0.006,-0.003,0.0,9.7,0.0,0.03052,0.0,0.03,0.0,324.11,5.66,-5.54,0.0,1105.0,0.0,0,5495.0,50.0,-50.0,0.0,0.96,0.02,-0.02,0.0,0.95,0.05,-0.05,0.0,0.07,0.08,-0.08,0.0,4.45,0.01,-0.01,0.0,287.6979913,42.3385782,282.563,1.776,-1.7530000000000001,12.61,0.069,-0.069,10.870999999999999,0.013000000000000001,-0.013000000000000001,12.4535,0.00014199999999999998,-0.00014199999999999998
2,6,10.85409089,3.03e-06,-2.6e-06,0.0,0.0949,0.0,3.047,0.064,-0.056,0.0,0.272,0.006,-0.005,0.0,12.75,0.0,0.04012,0.0,0.16,0.0,77.02,1.34,-1.32,0.0,772.0,0.0,0,5495.0,50.0,-50.0,0.0,0.96,0.02,-0.02,0.0,0.95,0.05,-0.05,0.0,0.07,0.08,-0.08,0.0,4.45,0.01,-0.01,0.0,287.6979913,42.3385782,282.563,1.776,-1.7530000000000001,12.61,0.069,-0.069,10.870999999999999,0.013000000000000001,-0.013000000000000001,12.4535,0.00014199999999999998,-0.00014199999999999998
2,6,77.61130017,0.00012305,-0.00011588,0.0,0.3506,0.0,2.744,0.073,-0.055,0.0,0.245,0.006999999999999999,-0.005,0.0,10.07,0.0,0.03168,0.0,0.0,0.0,5.59,0.1,-0.1,0.0,401.0,0.0,0,5495.0,50.0,-50.0,0.0,0.96,0.02,-0.02,0.0,0.95,0.05,-0.05,0.0,0.07,0.08,-0.08,0.0,4.45,0.01,-0.01,0.0,287.6979913,42.3385782,282.563,1.776,-1.7530000000000001,12.61,0.069,-0.069,10.870999999999999,0.013000000000000001,-0.013000000000000001,12.4535,0.00014199999999999998,-0.00014199999999999998
2,6,6.09852281,6.08e-06,-1.351e-05,0.0,0.0639,0.0,0.865,0.026,-0.028,0.0,0.077,0.002,-0.002,0.0,3.08,1.0,0.01,1.0,0.0,0.0,166.0,2.9,-2.84,0.0,1040.0,0.0,0,5495.0,50.0,-50.0,0.0,0.96,0.02,-0.02,0.0,0.95,0.05,-0.05,0.0,0.07,0.08,-0.08,0.0,4.45,0.01,-0.01,0.0,287.6979913,42.3385782,282.563,1.776,-1.7530000000000001,12.61,0.069,-0.069,10.870999999999999,0.013000000000000001,-0.013000000000000001,12.4535,0.00014199999999999998,-0.00014199999999999998
2,6,19.57758478,9.037e-05,-0.00012256,0.0,0.1396,0.0,1.003,0.05,-0.08900000000000001,0.0,0.08900000000000001,0.004,-0.008,0.0,14.3,1.0,0.045,1.0,0.0,0.0,35.07,0.61,-0.6,0.0,705.0,0.0,0,5495.0,50.0,-50.0,0.0,0.96,0.02,-0.02,0.0,0.95,0.05,-0.05,0.0,0.07,0.08,-0.08,0.0,4.45,0.01,-0.01,0.0,287.6979913,42.3385782,282.563,1.776,-1.7530000000000001,12.61,0.069,-0.069,10.870999999999999,0.013000000000000001,-0.013000000000000001,12.4535,0.00014199999999999998,-0.00014199999999999998
2,6,34.94,0.038,-0.035,0.0,0.2055,0.0,4.71,0.41,-0.41,0.0,0.42,0.037000000000000005,-0.037000000000000005,0.0,19.96,0.0,0.0628,0.0,0.15,0.0,159.07,4.71,-4.57,0.0,524.0,0.0,0,5495.0,50.0,-50.0,0.0,0.96,0.02,-0.02,0.0,0.95,0.05,-0.05,0.0,0.07,0.08,-0.08,0.0,4.45,0.01,-0.01,0.0,287.6979913,42.3385782,282.563,1.776,-1.7530000000000001,12.61,0.069,-0.069,10.870999999999999,0.013000000000000001,-0.013000000000000001,12.4535,0.00014199999999999998,-0.00014199999999999998
1,2,8.594805000000001,3.6e-05,-3.6e-05,0.0,0.08,0.0,2.13,0.41,-0.41,0.0,0.19,0.037000000000000005,-0.037000000000000005,0.0,5.18,0.0,0.0163,0.0,0.0,0.0,159.07,4.71,-4.57,0.0,854.0,0.0,0,5678.0,100.0,-100.0,0.0,0.94,0.16,-0.16,0.0,0.98,0.04,-0.04,0.0,-0.006,0.034,-0.034,0.0,4.45,0.15,-0.15,0.0,284.4099503,41.2374928,665.9119999999999,7.1445,-7.1445,13.932,0.10300000000000001,-0.10300000000000001,12.455,0.021,-0.021,13.9518,0.000245,-0.000245
1,2,10.222157000000001,5.3e-05,-5.3e-05,0.0,0.09,0.0,1.59,0.29,-0.29,0.0,0.142,0.026,-0.026,0.0,3.15,0.0,0.00993,0.0,0.0,0.0,126.36,3.75,-3.63,0.0,806.0,0.0,0,5678.0,100.0,-100.0,0.0,0.94,0.16,-0.16,0.0,0.98,0.04,-0.04,0.0,-0.006,0.034,-0.034,0.0,4.45,0.15,-0.15,0.0,284.4099503,41.2374928,665.9119999999999,7.1445,-7.1445,13.932,0.10300000000000001,-0.10300000000000001,12.455,0.021,-0.021,13.9518,0.000245,-0.000245
1,2,25.672082999999997,7.5e-05,-7.5e-05,0.0,0.175,0.0,2.46,0.48,-0.48,0.0,0.219,0.043,-0.043,0.0,6.62,0.0,0.0208,0.0,0.0,0.0,64.55,2.33,-2.24,0.0,683.0,0.0,0,6065.0,117.0,-117.0,0.0,1.23,0.24,-0.24,0.0,1.18,0.04,-0.03,0.0,-0.044,0.012,-0.012,0.0,4.29,0.15,-0.15,0.0,293.626059,41.2728004,636.445,9.773,-9.488,12.991,0.114,-0.114,11.737,0.02,-0.02,12.9199,0.000288,-0.000288
1,2,151.884058,0.002014,-0.002014,0.0,0.573,0.0,2.85,0.6,-0.6,0.0,0.254,0.054000000000000006,-0.054000000000000006,0.0,8.5,0.0,0.0267,0.0,0.0,0.0,6.03,0.22,-0.21,0.0,378.0,0.0,1,6065.0,117.0,-117.0,0.0,1.23,0.24,-0.24,0.0,1.18,0.04,-0.03,0.0,-0.044,0.012,-0.012,0.0,4.29,0.15,-0.15,0.0,293.626059,41.2728004,636.445,9.773,-9.488,12.991,0.114,-0.114,11.737,0.02,-0.02,12.9199,0.000288,-0.000288
1,2,4.069426999999999,7.000000000000001e-06,-7.000000000000001e-06,0.0,0.045,0.0,1.63,0.1,-0.1,0.0,0.145,0.009000000000000001,-0.009000000000000001,0.0,3.29,0.0,0.0104,0.0,0.0,0.0,108.5,2.48,-2.42,0.0,802.0,0.0,0,4668.0,100.0,-100.0,0.0,0.67,0.03,-0.03,0.0,0.68,0.02,-0.02,0.0,-0.263,0.041,-0.041,0.0,4.65,0.15,-0.15,0.0,282.9734874,41.32179910000001,285.111,1.1135,-1.1135,14.177999999999999,0.114,-0.114,11.639000000000001,0.023,-0.023,13.8433,0.000203,-0.000203
1,2,16.282493,3.8e-05,-3.8e-05,0.0,0.113,0.0,1.85,0.1,-0.1,0.0,0.165,0.009000000000000001,-0.009000000000000001,0.0,4.08,0.0,0.0128,0.0,0.0,0.0,17.07,0.39,-0.38,0.0,505.0,0.0,0,4668.0,100.0,-100.0,0.0,0.67,0.03,-0.03,0.0,0.68,0.02,-0.02,0.0,-0.263,0.041,-0.041,0.0,4.65,0.15,-0.15,0.0,282.9734874,41.32179910000001,285.111,1.1135,-1.1135,14.177999999999999,0.114,-0.114,11.639000000000001,0.023,-0.023,13.8433,0.000203,-0.000203
1,3,3.162697,4e-06,-4e-06,0.0,0.043,0.0,2.57,0.52,-0.52,0.0,0.229,0.046,-0.046,0.0,7.13,0.0,0.0224,0.0,0.0,0.0,668.22,24.9,-23.93,0.0,1308.0,0.0,0,5821.0,100.0,-100.0,0.0,1.11,0.21,-0.21,0.0,1.0,0.05,-0.04,0.0,0.048,0.058,-0.058,0.0,4.36,0.15,-0.15,0.0,297.089959,41.3880686,703.302,9.51,-9.51,14.14,0.13699999999999998,-0.13699999999999998,12.445,0.026000000000000002,-0.026000000000000002,13.9421,0.000254,-0.000254
1,3,5.370647,8e-06,-8e-06,0.0,0.061,0.0,2.47,0.47,-0.47,0.0,0.22,0.042,-0.042,0.0,749.9,0.0,2.36,0.0,0.0,0.0,329.79,12.29,-11.81,0.0,1096.0,0.0,0,5821.0,100.0,-100.0,0.0,1.11,0.21,-0.21,0.0,1.0,0.05,-0.04,0.0,0.048,0.058,-0.058,0.0,4.36,0.15,-0.15,0.0,297.089959,41.3880686,703.302,9.51,-9.51,14.14,0.13699999999999998,-0.13699999999999998,12.445,0.026000000000000002,-0.026000000000000002,13.9421,0.000254,-0.000254
1,3,11.32972,8e-05,-8e-05,0.0,0.1,0.0,1.44,0.28,-0.28,0.0,0.128,0.025,-0.025,0.0,33.9,0.0,0.107,0.0,0.0,0.0,121.82,4.54,-4.36,0.0,855.0,0.0,0,5821.0,100.0,-100.0,0.0,1.11,0.21,-0.21,0.0,1.0,0.05,-0.04,0.0,0.048,0.058,-0.058,0.0,4.36,0.15,-0.15,0.0,297.089959,41.3880686,703.302,9.51,-9.51,14.14,0.13699999999999998,-0.13699999999999998,12.445,0.026000000000000002,-0.026000000000000002,13.9421,0.000254,-0.000254
1,2,14.400974,5.6000000000000006e-05,-5.6000000000000006e-05,0.0,0.11699999999999999,0.0,2.53,0.54,-0.54,0.0,0.226,0.048,-0.048,0.0,6.94,0.0,0.0218,0.0,0.0,0.0,79.7,2.49,-2.41,0.0,828.0,0.0,0,5812.0,100.0,-100.0,0.0,1.24,0.26,-0.26,0.0,1.03,0.04,-0.04,0.0,0.01,0.09,-0.107,0.0,4.27,0.16,-0.16,0.0,285.347162,41.761845,686.7230000000001,7.142,-7.0,13.977,0.10300000000000001,-0.10300000000000001,12.481,0.025,-0.025,13.8745,0.000234,-0.000234
1,2,25.660593,0.000288,-0.000288,0.0,0.17300000000000001,0.0,1.79,0.39,-0.39,0.0,0.16,0.035,-0.035,0.0,3.86,0.0,0.0121,0.0,0.0,0.0,36.89,1.15,-1.11,0.0,683.0,0.0,0,5812.0,100.0,-100.0,0.0,1.24,0.26,-0.26,0.0,1.03,0.04,-0.04,0.0,0.01,0.09,-0.107,0.0,4.27,0.16,-0.16,0.0,285.347162,41.761845,686.7230000000001,7.142,-7.0,13.977,0.10300000000000001,-0.10300000000000001,12.481,0.025,-0.025,13.8745,0.000234,-0.000234
1,2,2.75564,2e-06,-2e-06,0.0,0.032,0.0,1.51,0.14,-0.14,0.0,0.135,0.012,-0.012,0.0,2.89,0.0,0.00909,0.0,0.0,0.0,102.56,2.04,-2.01,0.0,757.0,0.0,0,4321.0,100.0,-100.0,0.0,0.55,0.02,-0.02,0.0,0.59,0.01,-0.01,0.0,-0.125,0.015,-0.015,0.0,4.74,0.15,-0.15,0.0,285.2866912,41.8609357,159.72,0.348,-0.34700000000000003,13.779000000000002,0.069,-0.069,10.833,0.021,-0.021,13.4947,0.000217,-0.000217
1,2,20.306546,3.8e-05,-3.8e-05,0.0,0.122,0.0,1.64,0.12,-0.12,0.0,0.146,0.011,-0.011,0.0,3.33,0.0,0.0105,0.0,0.0,0.0,7.14,0.14,-0.14,0.0,389.0,0.0,0,4321.0,100.0,-100.0,0.0,0.55,0.02,-0.02,0.0,0.59,0.01,-0.01,0.0,-0.125,0.015,-0.015,0.0,4.74,0.15,-0.15,0.0,285.2866912,41.8609357,159.72,0.348,-0.34700000000000003,13.779000000000002,0.069,-0.069,10.833,0.021,-0.021,13.4947,0.000217,-0.000217
1,3,7.781986999999999,5.7999999999999994e-05,-5.7999999999999994e-05,0.0,0.078,0.0,1.2,0.24,-0.24,0.0,0.107,0.021,-0.021,0.0,1.87,0.0,0.00588,0.0,0.0,0.0,192.27,5.22,-5.11,0.0,983.0,0.0,0,5764.0,100.0,-100.0,0.0,1.19,0.23,-0.23,0.0,1.05,0.04,-0.04,0.0,0.021,0.013,-0.013,0.0,4.31,0.15,-0.15,0.0,291.6346564,41.8338415,594.447,4.952,-4.872,13.507,0.08,-0.08,12.001,0.023,-0.023,13.4609,0.000199,-0.000199
1,3,13.137471,6.500000000000001e-05,-6.500000000000001e-05,0.0,0.111,0.0,1.77,0.34,-0.34,0.0,0.158,0.03,-0.03,0.0,3.78,0.0,0.0119,0.0,0.0,0.0,95.51,2.59,-2.54,0.0,825.0,0.0,0,5764.0,100.0,-100.0,0.0,1.19,0.23,-0.23,0.0,1.05,0.04,-0.04,0.0,0.021,0.013,-0.013,0.0,4.31,0.15,-0.15,0.0,291.6346564,41.8338415,594.447,4.952,-4.872,13.507,0.08,-0.08,12.001,0.023,-0.023,13.4609,0.000199,-0.000199
1,3,23.44281,0.000453,-0.000453,0.0,0.163,0.0,1.19,0.24,-0.24,0.0,0.106,0.021,-0.021,0.0,1.81,0.0,0.0057,0.0,0.0,0.0,44.17,1.2,-1.17,0.0,681.0,0.0,0,5764.0,100.0,-100.0,0.0,1.19,0.23,-0.23,0.0,1.05,0.04,-0.04,0.0,0.021,0.013,-0.013,0.0,4.31,0.15,-0.15,0.0,291.6346564,41.8338415,594.447,4.952,-4.872,13.507,0.08,-0.08,12.001,0.023,-0.023,13.4609,0.000199,-0.000199
1,3,1.6118649999999999,6e-06,-6e-06,0.0,0.028999999999999998,0.0,1.57,0.3,-0.3,0.0,0.14,0.027000000000000003,-0.027000000000000003,0.0,3.09,0.0,0.00972,0.0,0.0,0.0,4097.32,111.18,-108.43,0.0,1930.0,0.0,0,5920.0,116.0,-116.0,0.0,1.59,0.3,-0.3,0.0,1.04,0.09,-0.09,0.0,0.18,0.083,-0.091,0.0,4.13,0.15,-0.15,0.0,290.0305195,42.1660555,875.5189999999999,9.892999999999999,-9.679,13.164000000000001,0.10300000000000001,-0.10300000000000001,11.805,0.016,-0.016,13.1671,0.00027,-0.00027
1,3,3.071571,1.6e-05,-1.6e-05,0.0,0.044000000000000004,0.0,1.5,0.29,-0.29,0.0,0.134,0.026,-0.026,0.0,2.86,0.0,0.00899,0.0,0.0,0.0,1742.71,47.29,-46.12,0.0,1556.0,0.0,0,5920.0,116.0,-116.0,0.0,1.59,0.3,-0.3,0.0,1.04,0.09,-0.09,0.0,0.18,0.083,-0.091,0.0,4.13,0.15,-0.15,0.0,290.0305195,42.1660555,875.5189999999999,9.892999999999999,-9.679,13.164000000000001,0.10300000000000001,-0.10300000000000001,11.805,0.016,-0.016,13.1671,0.00027,-0.00027
1,3,5.868075,9e-06,-9e-06,0.0,0.068,0.0,3.31,0.63,-0.63,0.0,0.295,0.056,-0.056,0.0,11.0,0.0,0.0345,0.0,0.0,0.0,732.6,19.88,-19.39,0.0,1254.0,0.0,0,5920.0,116.0,-116.0,0.0,1.59,0.3,-0.3,0.0,1.04,0.09,-0.09,0.0,0.18,0.083,-0.091,0.0,4.13,0.15,-0.15,0.0,290.0305195,42.1660555,875.5189999999999,9.892999999999999,-9.679,13.164000000000001,0.10300000000000001,-0.10300000000000001,11.805,0.016,-0.016,13.1671,0.00027,-0.00027
1,4,4.22864,1.8e-05,-1.8e-05,0.0,0.054000000000000006,0.0,1.63,0.3,-0.3,0.0,0.145,0.027000000000000003,-0.027000000000000003,0.0,3.29,0.0,0.0104,0.0,0.0,0.0,639.58,19.2,-18.63,0.0,1379.0,0.0,0,6092.0,100.0,-100.0,0.0,1.31,0.24,-0.24,0.0,1.16,0.11,-0.06,0.0,-0.042,0.012,-0.012,0.0,4.26,0.15,-0.15,0.0,293.8901979,42.5279413,775.328,8.8585,-8.8585,13.561,0.057,-0.057,12.21,0.02,-0.02,13.5376,0.000187,-0.000187
1,4,7.466622999999999,6.7e-05,-6.7e-05,0.0,0.079,0.0,1.39,0.26,-0.26,0.0,0.124,0.023,-0.023,0.0,2.51,0.0,0.0079,0.0,0.0,0.0,300.17,9.01,-8.74,0.0,1141.0,0.0,0,6092.0,100.0,-100.0,0.0,1.31,0.24,-0.24,0.0,1.16,0.11,-0.06,0.0,-0.042,0.012,-0.012,0.0,4.26,0.15,-0.15,0.0,293.8901979,42.5279413,775.328,8.8585,-8.8585,13.561,0.057,-0.057,12.21,0.02,-0.02,13.5376,0.000187,-0.000187
1,4,11.131786,0.000131,-0.000131,0.0,0.10300000000000001,0.0,1.2,0.23,-0.23,0.0,0.107,0.021,-0.021,0.0,1.87,0.0,0.00588,0.0,0.0,0.0,176.28,5.29,-5.14,0.0,999.0,0.0,0,6092.0,100.0,-100.0,0.0,1.31,0.24,-0.24,0.0,1.16,0.11,-0.06,0.0,-0.042,0.012,-0.012,0.0,4.26,0.15,-0.15,0.0,293.8901979,42.5279413,775.328,8.8585,-8.8585,13.561,0.057,-0.057,12.21,0.02,-0.02,13.5376,0.000187,-0.000187
1,4,16.259458,0.000176,-0.000176,0.0,0.132,0.0,1.48,0.28,-0.28,0.0,0.132,0.025,-0.025,0.0,2.79,0.0,0.008790000000000001,0.0,0.0,0.0,106.34,3.19,-3.1,0.0,880.0,0.0,0,6092.0,100.0,-100.0,0.0,1.31,0.24,-0.24,0.0,1.16,0.11,-0.06,0.0,-0.042,0.012,-0.012,0.0,4.26,0.15,-0.15,0.0,293.8901979,42.5279413,775.328,8.8585,-8.8585,13.561,0.057,-0.057,12.21,0.02,-0.02,13.5376,0.000187,-0.000187
1,2,16.087845,4.1e-05,-4.1e-05,0.0,0.122,0.0,2.26,0.34,-0.34,0.0,0.202,0.03,-0.03,0.0,5.73,0.0,0.018000000000000002,0.0,0.0,0.0,48.66,1.35,-1.3,0.0,668.0,0.0,0,5513.0,100.0,-100.0,0.0,0.94,0.14,-0.14,0.0,0.93,0.03,-0.03,0.0,0.11,0.013,-0.013,0.0,4.47,0.15,-0.15,0.0,291.1694567,42.6407281,576.946,5.5555,-5.5555,14.132,0.114,-0.114,12.362,0.021,-0.021,13.9517,0.000215,-0.000215
1,2,41.749882,0.000106,-0.000106,0.0,0.231,0.0,3.1,0.51,-0.51,0.0,0.277,0.045,-0.045,0.0,9.8,0.0,0.0308,0.0,0.0,0.0,13.64,0.38,-0.36,0.0,486.0,0.0,1,5513.0,100.0,-100.0,0.0,0.94,0.14,-0.14,0.0,0.93,0.03,-0.03,0.0,0.11,0.013,-0.013,0.0,4.47,0.15,-0.15,0.0,291.1694567,42.6407281,576.946,5.5555,-5.5555,14.132,0.114,-0.114,12.362,0.021,-0.021,13.9517,0.000215,-0.000215
2,1,2.78578,2.9999999999999997e-05,-2.9999999999999997e-05,0.0,0.042717000000000005,0.0,1.639,0.019,-0.015,0.0,0.146,0.002,-0.001,0.0,5.08,0.0,0.01598,0.0,0.02,0.0,3021.19,54.67,-53.83,0.0,2025.0,0.0,0,6305.0,50.0,-50.0,0.0,1.9,0.02,-0.01,0.0,1.41,0.02,-0.03,0.0,-0.03,0.1,-0.1,0.0,4.03,0.0,0.0,0.0,287.3619673,38.7141384,108.522,0.385,-0.382,8.25,0.03,-0.03,6.945,0.018000000000000002,-0.018000000000000002,8.12832,0.000459,-0.000459
1,2,2.453234,1e-06,-1e-06,0.0,0.032,0.0,2.94,0.21,-0.21,0.0,0.262,0.019,-0.019,0.0,8.96,0.0,0.0282,0.0,0.0,0.0,122.14,12.36,-11.36,0.0,737.0,0.0,0,4559.0,100.0,-100.0,0.0,0.65,0.03,-0.03,0.0,0.77,0.02,-0.02,0.0,0.277,0.013,-0.013,0.0,4.66,0.15,-0.15,0.0,292.5034196000001,43.0832188,232.75,0.8270000000000001,-0.8270000000000001,14.126,0.13699999999999998,-0.13699999999999998,11.312999999999999,0.016,-0.016,13.8043,0.000531,-0.000531
1,2,7.972513,3e-06,-3e-06,0.0,0.07,0.0,3.62,0.19,-0.19,0.0,0.32299999999999995,0.017,-0.017,0.0,12.8,0.0,0.0401,0.0,0.0,0.0,25.44,2.58,-2.37,0.0,497.0,0.0,1,4559.0,100.0,-100.0,0.0,0.65,0.03,-0.03,0.0,0.77,0.02,-0.02,0.0,0.277,0.013,-0.013,0.0,4.66,0.15,-0.15,0.0,292.5034196000001,43.0832188,232.75,0.8270000000000001,-0.8270000000000001,14.126,0.13699999999999998,-0.13699999999999998,11.312999999999999,0.016,-0.016,13.8043,0.000531,-0.000531
1,2,4.138575,1e-05,-1e-05,0.0,0.048,0.0,1.26,0.09,-0.09,0.0,0.112,0.008,-0.008,0.0,2.13,0.0,0.006690000000000001,0.0,0.0,0.0,158.19,3.56,-3.49,0.0,954.0,0.0,0,5123.0,100.0,-100.0,0.0,0.82,0.05,-0.05,0.0,0.9,0.01,-0.02,0.0,0.151,0.033,-0.033,0.0,4.55,0.15,-0.15,0.0,285.4391183,43.1685051,309.353,1.7469999999999999,-1.7280000000000002,13.448,0.08,-0.08,11.447000000000001,0.021,-0.021,13.2732,0.0006389999999999999,-0.0006389999999999999
1,2,6.04045,1.6e-05,-1.6e-05,0.0,0.062,0.0,1.29,0.09,-0.09,0.0,0.115,0.008,-0.008,0.0,18.3,0.0,0.057999999999999996,0.0,0.0,0.0,95.44,2.15,-2.1,0.0,841.0,0.0,0,5123.0,100.0,-100.0,0.0,0.82,0.05,-0.05,0.0,0.9,0.01,-0.02,0.0,0.151,0.033,-0.033,0.0,4.55,0.15,-0.15,0.0,285.4391183,43.1685051,309.353,1.7469999999999999,-1.7280000000000002,13.448,0.08,-0.08,11.447000000000001,0.021,-0.021,13.2732,0.0006389999999999999,-0.0006389999999999999
1,2,16.257582,0.00037799999999999997,-0.00037799999999999997,0.0,0.133,0.0,1.09,0.21,-0.21,0.0,0.097,0.019,-0.019,0.0,1.32,0.0,0.0041600000000000005,0.0,0.0,0.0,133.87,3.57,-3.48,0.0,830.0,0.0,0,5852.0,100.0,-100.0,0.0,1.46,0.27,-0.27,0.0,1.17,0.04,-0.04,0.0,0.116,0.043,-0.043,0.0,4.18,0.15,-0.15,0.0,287.6208165,43.1416239,687.194,8.533,-8.329001,13.129000000000001,0.08,-0.08,11.62,0.011000000000000001,-0.011000000000000001,12.9872,0.000262,-0.000262
