,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
3283,5646.0,175.4,-189.65,0.0,0.94,0.16,-0.08,0.0,0.96,0.07,-0.06,0.0,0.02,0.142,-0.166,0.0,4.48,0.06,-0.14,0.0
3284,5575.0,83.81,-85.33,0.0,0.9,0.11,-0.06,0.0,0.93,0.05,-0.05,0.0,-0.04,0.154,-0.18100000000000002,0.0,4.5,0.05,-0.11,0.0
3285,5066.0,80.0,-61.96,0.0,0.77,0.04,-0.05,0.0,0.8,0.04,-0.05,0.0,-0.08,0.146,-0.184,0.0,4.58,0.03,-0.05,0.0
3286,5626.0,144.83,-126.35,0.0,0.92,0.13,-0.07,0.0,0.95,0.06,-0.06,0.0,-0.01,0.141,-0.17800000000000002,0.0,4.49,0.06,-0.11,0.0
3287,5735.0,80.65,-75.3,0.0,0.95,0.13,-0.07,0.0,0.98,0.04,-0.06,0.0,-0.02,0.14,-0.17300000000000001,0.0,4.47,0.05,-0.12,0.0
3288,5132.0,59.73,-80.24,0.0,0.79,0.04,-0.04,0.0,0.83,0.04,-0.05,0.0,-0.01,0.162,-0.17300000000000001,0.0,4.57,0.03,-0.05,0.0
3289,5148.0,106.09,-92.59,0.0,0.79,0.04,-0.04,0.0,0.84,0.04,-0.04,0.0,0.0,0.142,-0.152,0.0,4.57,0.03,-0.05,0.0
3290,3768.0,40.66,-39.79,0.0,0.53,0.02,-0.02,0.0,0.55,0.02,-0.02,0.0,0.11,0.077,-0.076,0.0,4.73,0.01,-0.01,0.0
3291,5616.0,66.28,-55.02,0.0,0.93,0.07,-0.05,0.0,0.95,0.03,-0.04,0.0,0.01,0.10300000000000001,-0.1,0.0,4.48,0.05,-0.07,0.0
3292,5145.0,71.37,-88.25,0.0,0.73,0.12,-0.06,0.0,0.83,0.04,-0.04,0.0,0.11699999999999999,0.013999999999999999,-0.013999999999999999,0.0,4.63,0.05,-0.12,0.0
3293,5145.0,71.37,-88.25,0.0,0.73,0.12,-0.06,0.0,0.83,0.04,-0.04,0.0,0.11699999999999999,0.013999999999999999,-0.013999999999999999,0.0,4.63,0.05,-0.12,0.0
3294,5496.0,71.37,-88.25,0.0,0.9,0.12,-0.06,0.0,0.93,0.04,-0.04,0.0,0.06,0.14,-0.159,0.0,4.5,0.05,-0.12,0.0
3295,5527.0,75.23,-79.46,0.0,0.9,0.11,-0.05,0.0,0.93,0.04,-0.04,0.0,0.01,0.13699999999999998,-0.162,0.0,4.51,0.05,-0.11,0.0
3296,5212.0,89.47,-77.65,0.0,0.79,0.05,-0.05,0.0,0.83,0.04,-0.05,0.0,-0.1,0.155,-0.191,0.0,4.57,0.04,-0.06,0.0
3297,5746.0,59.48,-51.43,0.0,1.02,0.13,-0.08,0.0,0.99,0.03,-0.04,0.0,0.02,0.098,-0.099,0.0,4.41,0.08,-0.1,0.0
3298,5612.0,116.01,-108.4,0.0,0.91,0.12,-0.06,0.0,0.95,0.05,-0.05,0.0,-0.01,0.13699999999999998,-0.16399999999999998,0.0,4.5,0.05,-0.11,0.0
3299,5710.0,114.7,-145.72,0.0,0.95,0.12,-0.08,0.0,0.97,0.06,-0.06,0.0,0.0,0.13699999999999998,-0.17300000000000001,0.0,4.47,0.06,-0.11,0.0
3300,5672.0,95.54,-141.61,0.0,0.97,0.24,-0.08,0.0,0.99,0.05,-0.06,0.0,0.09,0.15,-0.152,0.0,4.46,0.06,-0.19,0.0
3301,4984.0,52.11,-41.61,0.0,0.73,0.03,-0.04,0.0,0.78,0.04,-0.04,0.0,-0.14,0.129,-0.15,0.0,4.61,0.03,-0.03,0.0
3302,5334.0,117.14,-106.87,0.0,0.83,0.07,-0.05,0.0,0.87,0.04,-0.05,0.0,-0.03,0.151,-0.18,0.0,4.54,0.04,-0.08,0.0
3303,5636.0,135.41,-185.6,0.0,0.96,0.16,-0.08,0.0,0.99,0.06,-0.06,0.0,0.13,0.149,-0.14400000000000002,0.0,4.47,0.06,-0.14,0.0
3304,5843.0,200.0,-200.0,0.0,1.03,0.53,-0.53,0.0,0.95,0.12,-0.12,0.0,0.09,0.151,-0.128,0.0,4.39,0.3,-0.3,0.0
3305,5843.0,200.0,-200.0,0.0,1.03,0.53,-0.53,0.0,0.95,0.12,-0.12,0.0,0.09,0.151,-0.128,0.0,4.39,0.3,-0.3,0.0
3306,6099.0,200.0,-200.0,0.0,1.13,0.53,-0.53,0.0,1.04,0.12,-0.12,0.0,0.09,0.151,-0.128,0.0,4.37,0.3,-0.3,0.0
3307,4298.0,49.14,-38.09,0.0,0.64,0.02,-0.02,0.0,0.67,0.03,-0.03,0.0,-0.06,0.113,-0.09,0.0,4.66,0.01,-0.01,0.0
3308,5772.0,199.71,-191.78,0.0,1.0,0.21,-0.11,0.0,1.0,0.08,-0.07,0.0,0.03,0.13,-0.154,0.0,4.44,0.08,-0.15,0.0
3309,5564.0,218.22,-211.72,0.0,0.91,0.13,-0.08,0.0,0.93,0.07,-0.07,0.0,0.01,0.14,-0.165,0.0,4.49,0.06,-0.11,0.0
3310,5523.0,76.28,-106.08,0.0,0.91,0.11,-0.06,0.0,0.94,0.04,-0.04,0.0,0.07,0.149,-0.14800000000000002,0.0,4.5,0.05,-0.12,0.0
3311,6195.0,110.21,-104.28,0.0,1.24,0.46,-0.15,0.0,1.17,0.15,-0.09,0.0,0.02,0.135,-0.161,0.0,4.31,0.1,-0.22,0.0
3312,5593.0,85.61,-77.08,0.0,0.93,0.18,-0.06,0.0,0.96,0.06,-0.05,0.0,0.03,0.15,-0.13699999999999998,0.0,4.49,0.05,-0.16,0.0
3313,5575.0,149.33,-103.88,0.0,0.92,0.12,-0.07,0.0,0.94,0.05,-0.05,0.0,0.0,0.142,-0.16699999999999998,0.0,4.5,0.05,-0.11,0.0
3314,5549.0,77.03,-70.06,0.0,0.89,0.12,-0.06,0.0,0.92,0.04,-0.05,0.0,-0.05,0.14400000000000002,-0.184,0.0,4.51,0.05,-0.13,0.0
3315,5835.0,73.84,-83.13,0.0,1.0,0.19,-0.08,0.0,1.01,0.05,-0.07,0.0,0.0,0.139,-0.198,0.0,4.44,0.06,-0.14,0.0
3316,5296.0,61.13,-62.17,0.0,0.83,0.06,-0.04,0.0,0.88,0.03,-0.04,0.0,0.01,0.14300000000000002,-0.142,0.0,4.55,0.03,-0.07,0.0
3317,6074.0,107.67,-147.47,0.0,0.94,0.31,-0.14,0.0,1.04,0.09,-0.08,0.0,0.02,0.141,-0.16899999999999998,0.0,4.51,0.1,-0.17,0.0
3318,6074.0,107.67,-147.47,0.0,0.94,0.31,-0.14,0.0,1.04,0.09,-0.08,0.0,0.02,0.141,-0.16899999999999998,0.0,4.51,0.1,-0.17,0.0
3319,6000.0,107.67,-147.47,0.0,1.15,0.31,-0.14,0.0,1.1,0.09,-0.08,0.0,0.07,0.14,-0.14400000000000002,0.0,4.35,0.1,-0.17,0.0
3320,5677.0,66.16,-71.43,0.0,0.94,0.13,-0.06,0.0,0.97,0.04,-0.04,0.0,0.01,0.13,-0.157,0.0,4.48,0.05,-0.11,0.0
3321,5913.0,83.3,-74.23,0.0,1.04,0.25,-0.1,0.0,1.04,0.06,-0.07,0.0,-0.03,0.14400000000000002,-0.193,0.0,4.42,0.07,-0.17,0.0
3322,5967.0,96.47,-113.06,0.0,1.1,0.26,-0.11,0.0,1.08,0.08,-0.07,0.0,0.04,0.142,-0.156,0.0,4.39,0.07,-0.16,0.0
3323,5485.0,80.49,-94.0,0.0,0.87,0.08,-0.06,0.0,0.91,0.04,-0.05,0.0,-0.03,0.14400000000000002,-0.171,0.0,4.52,0.04,-0.09,0.0
3324,5138.5,60.81,-60.81,0.0,0.82,0.24,-0.24,0.0,0.93,0.06,-0.06,0.0,0.406,0.057999999999999996,-0.057999999999999996,0.0,4.54,0.03,-0.07,0.0
3325,5138.5,60.81,-60.81,0.0,0.82,0.24,-0.24,0.0,0.93,0.06,-0.06,0.0,0.406,0.057999999999999996,-0.057999999999999996,0.0,4.46,0.09,-0.04,0.0
3326,6267.0,109.7,-108.73,0.0,1.32,0.62,-0.18,0.0,1.21,0.19,-0.1,0.0,0.03,0.129,-0.153,0.0,4.27,0.1,-0.27,0.0
3327,5683.0,69.29,-59.31,0.0,0.95,0.06,-0.05,0.0,0.97,0.04,-0.04,0.0,-0.01,0.09699999999999999,-0.102,0.0,4.47,0.04,-0.06,0.0
3328,5307.0,87.96,-72.88,0.0,0.86,0.06,-0.04,0.0,0.87,0.04,-0.04,0.0,0.02,0.10300000000000001,-0.105,0.0,4.51,0.05,-0.07,0.0
3329,5245.0,74.0,-74.0,0.0,0.9,0.04,-0.04,0.0,0.9,0.04,-0.04,0.0,0.03,0.07,-0.07,0.0,4.48,0.03,-0.06,0.0
3330,5127.0,78.75,-90.28,0.0,0.79,0.04,-0.04,0.0,0.83,0.04,-0.04,0.0,-0.02,0.14,-0.14800000000000002,0.0,4.57,0.03,-0.06,0.0
3331,5647.0,44.0,-44.0,0.0,1.39,0.02,-0.03,0.0,1.21,0.04,-0.04,0.0,0.34,0.04,-0.04,0.0,4.24,0.01,-0.01,0.0
3332,5905.0,144.0,-144.0,0.0,1.26,0.09,-0.09,0.0,1.04,0.08,-0.08,0.0,-0.09,0.1,-0.1,0.0,4.26,0.13,-0.13,0.0
3333,5905.0,144.0,-144.0,0.0,1.26,0.09,-0.09,0.0,1.04,0.08,-0.08,0.0,-0.09,0.1,-0.1,0.0,4.26,0.13,-0.13,0.0
3334,5905.0,144.0,-144.0,0.0,1.26,0.09,-0.09,0.0,1.04,0.08,-0.08,0.0,-0.09,0.1,-0.1,0.0,4.26,0.13,-0.13,0.0
3335,5279.0,104.56,-92.37,0.0,0.81,0.06,-0.06,0.0,0.84,0.05,-0.05,0.0,-0.09,0.159,-0.18,0.0,4.56,0.04,-0.07,0.0
3336,5160.0,61.57,-46.75,0.0,0.79,0.02,-0.02,0.0,0.85,0.03,-0.03,0.0,-0.02,0.096,-0.10300000000000001,0.0,4.57,0.01,-0.02,0.0
3337,6062.0,218.54,-238.63,0.0,1.13,0.35,-0.17,0.0,1.08,0.14,-0.1,0.0,-0.02,0.147,-0.187,0.0,4.37,0.11,-0.19,0.0
3338,5808.0,90.04,-142.55,0.0,1.01,0.23,-0.1,0.0,1.01,0.06,-0.06,0.0,0.03,0.134,-0.166,0.0,4.43,0.07,-0.16,0.0
3339,5808.0,90.04,-142.55,0.0,1.01,0.23,-0.1,0.0,1.01,0.06,-0.06,0.0,0.03,0.134,-0.166,0.0,4.43,0.07,-0.16,0.0
3340,5808.0,90.04,-142.55,0.0,1.01,0.23,-0.1,0.0,1.01,0.06,-0.06,0.0,0.03,0.134,-0.166,0.0,4.43,0.07,-0.16,0.0
3341,5890.0,174.4,-159.73,0.0,1.03,0.19,-0.11,0.0,1.02,0.08,-0.07,0.0,-0.02,0.142,-0.182,0.0,4.42,0.07,-0.14,0.0
3342,5462.0,67.28,-73.73,0.0,0.88,0.1,-0.05,0.0,0.91,0.04,-0.04,0.0,0.02,0.135,-0.165,0.0,4.52,0.04,-0.11,0.0
3343,5462.0,67.28,-73.73,0.0,0.88,0.1,-0.05,0.0,0.91,0.04,-0.04,0.0,0.02,0.135,-0.165,0.0,4.52,0.04,-0.11,0.0
3344,6161.0,194.78,-227.56,0.0,1.22,0.45,-0.18,0.0,1.13,0.17,-0.1,0.0,0.01,0.133,-0.175,0.0,4.32,0.11,-0.22,0.0
3345,5196.0,94.48,-118.36,0.0,0.8,0.05,-0.04,0.0,0.84,0.04,-0.04,0.0,-0.02,0.146,-0.158,0.0,4.56,0.03,-0.06,0.0
3346,5820.0,226.58,-187.94,0.0,1.01,0.2,-0.11,0.0,1.0,0.09,-0.07,0.0,-0.02,0.142,-0.172,0.0,4.43,0.08,-0.14,0.0
3347,5971.0,125.14,-171.1,0.0,1.14,0.35,-0.14,0.0,1.09,0.09,-0.08,0.0,0.06,0.14300000000000002,-0.155,0.0,4.36,0.1,-0.21,0.0
3348,4017.0,68.0,-150.0,0.0,0.62,0.02,-0.05,0.0,0.64,0.04,-0.04,0.0,0.03,0.14,-0.14,0.0,4.67,0.02,-0.02,0.0
3349,5943.0,91.96,-127.26,0.0,1.13,0.31,-0.12,0.0,1.1,0.09,-0.07,0.0,0.12,0.14800000000000002,-0.14300000000000002,0.0,4.37,0.09,-0.19,0.0
3350,5943.0,91.96,-127.26,0.0,1.13,0.31,-0.12,0.0,1.1,0.09,-0.07,0.0,0.12,0.14800000000000002,-0.14300000000000002,0.0,4.37,0.09,-0.19,0.0
3351,5761.0,64.93,-69.42,0.0,1.01,0.24,-0.09,0.0,1.01,0.05,-0.05,0.0,0.06,0.155,-0.165,0.0,4.43,0.07,-0.17,0.0
3352,5693.0,92.7,-129.13,0.0,0.96,0.17,-0.08,0.0,0.98,0.05,-0.05,0.0,0.04,0.13699999999999998,-0.155,0.0,4.46,0.06,-0.14,0.0
3353,5723.0,68.68,-67.42,0.0,0.96,0.17,-0.07,0.0,0.98,0.05,-0.05,0.0,-0.01,0.139,-0.183,0.0,4.47,0.05,-0.14,0.0
3354,5268.0,186.36,-125.95,0.0,0.81,0.07,-0.05,0.0,0.85,0.05,-0.05,0.0,-0.07,0.15,-0.16899999999999998,0.0,4.55,0.04,-0.07,0.0
3355,4655.0,41.24,-43.29,0.0,0.69,0.03,-0.04,0.0,0.73,0.04,-0.04,0.0,-0.07,0.16399999999999998,-0.16399999999999998,0.0,4.62,0.02,-0.03,0.0
3356,5753.0,133.18,-101.52,0.0,0.97,0.13,-0.08,0.0,0.98,0.06,-0.05,0.0,-0.02,0.139,-0.162,0.0,4.46,0.06,-0.11,0.0
3357,5753.0,133.18,-101.52,0.0,0.97,0.13,-0.08,0.0,0.98,0.06,-0.05,0.0,-0.02,0.139,-0.162,0.0,4.46,0.06,-0.11,0.0
3358,3712.0,33.92,-33.35,0.0,0.48,0.02,-0.03,0.0,0.51,0.02,-0.03,0.0,-0.07,0.077,-0.08199999999999999,0.0,4.77,0.02,-0.02,0.0
3359,5860.0,67.09,-79.66,0.0,1.08,0.33,-0.11,0.0,1.05,0.07,-0.05,0.0,0.08,0.154,-0.147,0.0,4.39,0.09,-0.21,0.0
3360,5980.0,106.44,-113.14,0.0,1.11,0.23,-0.11,0.0,1.09,0.07,-0.06,0.0,0.05,0.136,-0.146,0.0,4.38,0.08,-0.15,0.0
3361,5980.0,106.44,-113.14,0.0,1.11,0.23,-0.11,0.0,1.09,0.07,-0.06,0.0,0.05,0.136,-0.146,0.0,4.38,0.08,-0.15,0.0
3362,4925.0,70.0,-70.0,0.0,0.64,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,-0.37,0.04,-0.04,0.0,4.68,0.04,-0.04,0.0
3363,4925.0,70.0,-70.0,0.0,0.64,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,-0.37,0.04,-0.04,0.0,4.68,0.04,-0.04,0.0
3364,4925.0,70.0,-70.0,0.0,0.64,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,-0.37,0.04,-0.04,0.0,4.68,0.04,-0.04,0.0
3365,4925.0,70.0,-70.0,0.0,0.64,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,-0.37,0.04,-0.04,0.0,4.68,0.04,-0.04,0.0
3366,4925.0,70.0,-70.0,0.0,0.64,0.02,-0.02,0.0,0.69,0.02,-0.02,0.0,-0.37,0.04,-0.04,0.0,4.68,0.04,-0.04,0.0
3367,6155.0,120.88,-147.72,0.0,1.22,0.45,-0.16,0.0,1.15,0.15,-0.08,0.0,0.03,0.141,-0.157,0.0,4.33,0.1,-0.22,0.0
3368,4521.0,73.87,-51.47,0.0,0.68,0.02,-0.02,0.0,0.72,0.02,-0.03,0.0,-0.02,0.111,-0.102,0.0,4.63,0.01,-0.02,0.0
3369,4201.0,46.67,-36.96,0.0,0.61,0.02,-0.02,0.0,0.64,0.03,-0.03,0.0,-0.09,0.095,-0.092,0.0,4.67,0.02,-0.02,0.0
3370,5443.0,103.28,-85.59,0.0,0.86,0.1,-0.06,0.0,0.9,0.04,-0.05,0.0,-0.03,0.15,-0.175,0.0,4.53,0.04,-0.1,0.0
3371,6117.0,70.67,-63.28,0.0,1.18,0.17,-0.11,0.0,1.1,0.05,-0.06,0.0,-0.06,0.10400000000000001,-0.114,0.0,4.33,0.08,-0.1,0.0
3372,5789.0,46.81,-43.94,0.0,0.96,0.03,-0.02,0.0,1.04,0.02,-0.02,0.0,0.1,0.087,-0.085,0.0,4.49,0.01,-0.01,0.0
3373,5789.0,46.81,-43.94,0.0,0.96,0.03,-0.02,0.0,1.04,0.02,-0.02,0.0,0.1,0.087,-0.085,0.0,4.49,0.01,-0.01,0.0
3374,5813.0,93.83,-94.62,0.0,1.05,0.12,-0.09,0.0,1.01,0.05,-0.04,0.0,0.01,0.092,-0.10400000000000001,0.0,4.4,0.08,-0.09,0.0
3375,6424.0,160.13,-213.39,0.0,1.49,0.64,-0.27,0.0,1.3,0.21,-0.14,0.0,0.05,0.126,-0.142,0.0,4.21,0.13,-0.25,0.0
3376,5721.0,47.04,-51.36,0.0,1.28,0.25,-0.21,0.0,1.0,0.05,-0.04,0.0,0.04,0.073,-0.08900000000000001,0.0,4.22,0.14,-0.13,0.0
3377,5444.0,71.98,-60.2,0.0,0.84,0.02,-0.02,0.0,0.93,0.03,-0.03,0.0,0.01,0.09300000000000001,-0.10400000000000001,0.0,4.55,0.01,-0.01,0.0
3378,5576.0,50.0,-50.0,0.0,0.9,0.03,-0.02,0.0,0.98,0.04,-0.04,0.0,0.05,0.08,-0.08,0.0,4.52,0.02,-0.02,0.0
3379,5829.0,97.42,-98.87,0.0,1.04,0.11,-0.08,0.0,1.02,0.04,-0.04,0.0,0.03,0.09300000000000001,-0.095,0.0,4.42,0.06,-0.09,0.0
3380,6185.0,85.62,-75.47,0.0,1.33,0.14,-0.1,0.0,1.24,0.05,-0.05,0.0,0.23,0.083,-0.079,0.0,4.28,0.06,-0.08,0.0
3381,5322.0,89.61,-82.67,0.0,0.84,0.02,-0.02,0.0,0.91,0.03,-0.03,0.0,0.11,0.09,-0.091,0.0,4.55,0.02,-0.02,0.0
3382,5899.0,86.22,-91.57,0.0,1.15,0.21,-0.14,0.0,1.02,0.06,-0.06,0.0,-0.05,0.10400000000000001,-0.126,0.0,4.32,0.12,-0.12,0.0
3383,6075.0,86.22,-77.53,0.0,1.24,0.19,-0.16,0.0,1.03,0.09,-0.07,0.0,-0.18,0.132,-0.129,0.0,4.26,0.12,-0.1,0.0
3384,6174.0,70.4,-82.75,0.0,1.51,0.2,-0.15,0.0,1.33,0.06,-0.05,0.0,0.41,0.037000000000000005,-0.038,0.0,4.2,0.08,-0.09,0.0
3385,5203.0,56.47,-72.86,0.0,0.8,0.02,-0.02,0.0,0.85,0.03,-0.04,0.0,-0.02,0.10800000000000001,-0.109,0.0,4.56,0.02,-0.03,0.0
3386,6096.0,46.96,-44.44,0.0,2.56,0.27,-0.3,0.0,1.64,0.07,-0.1,0.0,0.38,0.052000000000000005,-0.053,0.0,3.84,0.08,-0.07,0.0
3387,5382.0,50.1,-59.39,0.0,0.93,0.29,-0.09,0.0,0.88,0.04,-0.04,0.0,0.04,0.105,-0.12300000000000001,0.0,4.43,0.11,-0.2,0.0
3388,5896.0,76.96,-59.62,0.0,1.29,0.26,-0.18,0.0,1.14,0.09,-0.06,0.0,0.23,0.078,-0.073,0.0,4.27,0.12,-0.13,0.0
3389,5653.0,72.44,-62.83,0.0,0.94,0.03,-0.03,0.0,1.01,0.03,-0.03,0.0,0.15,0.078,-0.084,0.0,4.5,0.02,-0.02,0.0
3390,5713.0,81.57,-83.52,0.0,1.13,0.19,-0.14,0.0,1.02,0.05,-0.04,0.0,0.15,0.094,-0.091,0.0,4.33,0.12,-0.12,0.0
3391,6570.0,133.26,-201.09,0.0,1.66,0.74,-0.32,0.0,1.4,0.23,-0.16,0.0,0.06,0.13,-0.138,0.0,4.14,0.15,-0.25,0.0
3392,4908.0,45.26,-47.77,0.0,2.52,0.08,-0.07,0.0,1.0,0.07,-0.04,0.0,0.13,0.078,-0.111,0.0,3.64,0.01,-0.01,0.0
3393,6747.0,156.03,-238.58,0.0,1.81,0.67,-0.35,0.0,1.49,0.22,-0.17,0.0,0.08,0.14,-0.149,0.0,4.09,0.14,-0.21,0.0
3394,6170.0,144.24,-162.1,0.0,1.21,0.36,-0.16,0.0,1.13,0.14,-0.09,0.0,-0.01,0.127,-0.18899999999999997,0.0,4.33,0.1,-0.19,0.0
3395,5634.0,117.96,-139.42,0.0,0.91,0.13,-0.08,0.0,0.93,0.06,-0.06,0.0,-0.07,0.162,-0.192,0.0,4.49,0.06,-0.12,0.0
3396,6020.0,81.21,-72.51,0.0,1.07,0.13,-0.09,0.0,1.03,0.06,-0.05,0.0,-0.14,0.11699999999999999,-0.12,0.0,4.39,0.07,-0.1,0.0
3397,5906.74,37.53,-37.53,0.0,1.55,0.03,-0.03,0.0,1.07,0.03,-0.03,0.0,-0.415,0.036000000000000004,-0.036000000000000004,0.0,4.09,0.02,-0.02,0.0
3398,5741.0,54.98,-51.62,0.0,0.98,0.03,-0.03,0.0,1.05,0.03,-0.03,0.0,0.21,0.071,-0.076,0.0,4.48,0.02,-0.02,0.0
3399,5871.0,62.24,-54.67,0.0,0.94,0.06,-0.05,0.0,0.97,0.04,-0.05,0.0,-0.17,0.11199999999999999,-0.122,0.0,4.48,0.03,-0.05,0.0
3400,6211.0,66.0,-66.0,0.0,1.41,0.03,-0.03,0.0,1.25,0.06,-0.06,0.0,0.17,0.06,-0.06,0.0,4.23,0.01,-0.01,0.0
3401,6211.0,66.0,-66.0,0.0,1.41,0.03,-0.03,0.0,1.25,0.06,-0.06,0.0,0.17,0.06,-0.06,0.0,4.23,0.01,-0.01,0.0
3402,6211.0,66.0,-66.0,0.0,1.41,0.03,-0.03,0.0,1.25,0.06,-0.06,0.0,0.17,0.06,-0.06,0.0,4.23,0.01,-0.01,0.0
3403,5849.0,64.94,-77.61,0.0,1.44,0.03,-0.03,0.0,1.25,0.02,-0.02,0.0,0.13,0.092,-0.084,0.0,4.21,0.13,-0.12,0.0
3404,5849.0,64.94,-77.61,0.0,1.35,0.23,-0.21,0.0,1.08,0.08,-0.05,0.0,0.13,0.092,-0.084,0.0,4.21,0.13,-0.12,0.0
3405,5522.0,64.16,-54.3,0.0,0.87,0.04,-0.03,0.0,0.92,0.03,-0.04,0.0,-0.04,0.107,-0.115,0.0,4.53,0.03,-0.04,0.0
3406,5490.0,43.22,-40.88,0.0,0.88,0.02,-0.01,0.0,0.97,0.02,-0.02,0.0,0.17,0.055999999999999994,-0.068,0.0,4.54,0.01,-0.01,0.0
3407,5665.0,54.97,-60.88,0.0,1.19,0.17,-0.16,0.0,1.02,0.05,-0.04,0.0,0.23,0.077,-0.078,0.0,4.29,0.12,-0.11,0.0
3408,5665.0,54.97,-60.88,0.0,1.19,0.17,-0.16,0.0,1.02,0.05,-0.04,0.0,0.23,0.077,-0.078,0.0,4.29,0.12,-0.11,0.0
3409,5865.0,93.8,-89.45,0.0,1.11,0.17,-0.11,0.0,1.04,0.05,-0.04,0.0,0.04,0.094,-0.09,0.0,4.36,0.09,-0.11,0.0
3410,6170.0,72.99,-62.57,0.0,1.24,0.18,-0.12,0.0,1.15,0.06,-0.05,0.0,0.0,0.092,-0.10300000000000001,0.0,4.31,0.08,-0.1,0.0
3411,5281.0,63.29,-58.78,0.0,0.82,0.05,-0.05,0.0,0.86,0.04,-0.04,0.0,-0.04,0.15,-0.172,0.0,4.56,0.03,-0.07,0.0
3412,5808.0,88.65,-121.47,0.0,1.01,0.2,-0.09,0.0,1.01,0.06,-0.06,0.0,0.03,0.138,-0.158,0.0,4.44,0.07,-0.15,0.0
3413,4103.0,39.35,-37.36,0.0,0.6,0.02,-0.02,0.0,0.63,0.02,-0.03,0.0,-0.04,0.092,-0.10400000000000001,0.0,4.68,0.01,-0.01,0.0
3414,4870.0,49.22,-56.1,0.0,0.74,0.03,-0.04,0.0,0.79,0.03,-0.04,0.0,0.02,0.158,-0.17800000000000002,0.0,4.6,0.02,-0.04,0.0
3415,5962.0,79.0,-79.0,0.0,0.97,0.04,-0.04,0.0,1.04,0.04,-0.04,0.0,-0.2,0.1,-0.1,0.0,4.48,0.02,-0.02,0.0
3416,4779.0,44.67,-49.24,0.0,0.71,0.03,-0.04,0.0,0.75,0.04,-0.05,0.0,-0.07,0.149,-0.182,0.0,4.61,0.03,-0.03,0.0
3417,4483.0,56.76,-57.11,0.0,0.67,0.03,-0.04,0.0,0.7,0.03,-0.04,0.0,-0.05,0.16399999999999998,-0.154,0.0,4.64,0.02,-0.03,0.0
3418,4897.0,52.49,-59.98,0.0,0.74,0.03,-0.04,0.0,0.79,0.04,-0.04,0.0,-0.03,0.157,-0.171,0.0,4.6,0.02,-0.04,0.0
3419,5264.0,90.56,-127.67,0.0,0.82,0.06,-0.04,0.0,0.86,0.04,-0.04,0.0,0.03,0.147,-0.165,0.0,4.55,0.03,-0.07,0.0
3420,5754.0,73.56,-86.08,0.0,1.02,0.26,-0.1,0.0,1.01,0.06,-0.05,0.0,0.07,0.146,-0.15,0.0,4.43,0.08,-0.18,0.0
3421,4913.0,93.83,-86.97,0.0,0.74,0.03,-0.04,0.0,0.79,0.04,-0.04,0.0,-0.03,0.146,-0.168,0.0,4.6,0.02,-0.04,0.0
3422,5887.0,164.92,-179.03,0.0,1.05,0.25,-0.12,0.0,1.03,0.09,-0.08,0.0,0.01,0.136,-0.17300000000000001,0.0,4.41,0.09,-0.17,0.0
3423,5327.0,53.04,-70.39,0.0,0.87,0.07,-0.05,0.0,0.91,0.04,-0.04,0.0,0.15,0.152,-0.158,0.0,4.53,0.04,-0.09,0.0
3424,5352.0,60.59,-60.88,0.0,0.82,0.06,-0.05,0.0,0.87,0.04,-0.05,0.0,-0.06,0.151,-0.171,0.0,4.55,0.03,-0.07,0.0
3425,6038.0,97.84,-109.18,0.0,1.2,0.32,-0.13,0.0,1.15,0.1,-0.07,0.0,0.14,0.147,-0.14300000000000002,0.0,4.34,0.09,-0.18,0.0
3426,5331.0,63.0,-63.0,0.0,0.78,0.03,-0.03,0.0,0.86,0.03,-0.03,0.0,-0.2,0.1,-0.1,0.0,4.59,0.02,-0.02,0.0
3427,5709.0,89.42,-134.39,0.0,0.99,0.22,-0.09,0.0,0.99,0.05,-0.06,0.0,0.07,0.139,-0.149,0.0,4.44,0.07,-0.17,0.0
3428,5624.0,74.83,-91.38,0.0,0.95,0.17,-0.07,0.0,0.97,0.05,-0.04,0.0,0.08,0.145,-0.13699999999999998,0.0,4.47,0.05,-0.15,0.0
3429,5627.0,75.47,-79.72,0.0,0.92,0.11,-0.06,0.0,0.95,0.04,-0.05,0.0,-0.01,0.149,-0.185,0.0,4.5,0.05,-0.11,0.0
3430,5355.0,60.4,-71.68,0.0,0.84,0.07,-0.05,0.0,0.88,0.04,-0.05,0.0,0.0,0.149,-0.171,0.0,4.54,0.04,-0.09,0.0
3431,4192.0,40.95,-42.83,0.0,0.57,0.03,-0.02,0.0,0.6,0.04,-0.04,0.0,-0.27,0.14300000000000002,-0.138,0.0,4.69,0.01,-0.02,0.0
3432,4945.0,69.87,-70.99,0.0,0.75,0.03,-0.04,0.0,0.79,0.04,-0.04,0.0,-0.05,0.147,-0.177,0.0,4.6,0.03,-0.04,0.0
3433,3701.0,39.31,-40.14,0.0,0.49,0.02,-0.03,0.0,0.51,0.02,-0.03,0.0,-0.02,0.087,-0.087,0.0,4.77,0.03,-0.02,0.0
